User,Review,Rating,Date,Tahun,Sentiment,Aspek,ulasan_filtered
Pengguna Google,"saya memakai masih 1 bulan lebih,selama ini baik aman dan cepat tidak ribet.transfer tidak ada potongan admin...pertahankan kebaikan layanan,semakin banyak nasabah,janganlah merubah aturan ribet banyak iklan potongan admin",4,2024-09-28 12:50:50,2024,Positif,Keamanan dan Privasi,saya memakai masih bulan lebihselama ini baik aman dan cepat tidak ribettransfer tidak ada fotongan admin pertahankan kebaikan layanansemakin banyak nasabahjanganlah merubah aturan ribet banyak iklan fotongan admin
Pengguna Google,"Balikin saldo gw 😭 Dana gak masuk ke penjual, tapi saldo gw ke debit masih status proses aja. Mana klo di komplain suruh tunggu lama banget 20hari. 7 hari masih wajar. Lah ini 20 hari 😭 Klo gak berhasil ya gagalkan aja, kenapa harus status PROSES, tapi uang gak balik2‼️‼️",1,2024-09-25 14:45:58,2024,Negatif,Kinerja/Performa,kembalikan saldo gw dana gak masuk ke penjual tapi saldo gw ke debit masih status proses aja mana klo di komplain suruh tunggu lama banget hari hari masih wajar lah ini hari klo gak berhasil ya gagalkan aja kenapa harus status proses tapi uang gak balik
Pengguna Google,"Apk bagus tf dan trans juga grecep namun mohon maaf tolong ... Saya tidak bisa login karena system seabank mendeteksi adanya apk yang dapat menggangu keamanan keuangan dan transaksi ,mohon kasih contoh apk tipe seperti apakah yg dimaksud dan petunjuk penyelesaian nya Terima Kasih🙏🙏🙏",5,2024-10-07 19:56:43,2024,Positif,Keamanan dan Privasi,apk bagus tf dan trans juga grecep namun mohon maaf tolong saya tidak bisa masuk karena sistem seabank mendeteksi adanya apk yang dapat menggangu keamanan keuangan dan transaksi mohon kasih contoh apk tipe seperti apakah yg dimaksud dan petunjuk penyelesaian nya terima kasih
Pengguna Google,Gak bisa daftar. Udah kayak 500x tetap gak bisa daftar. Muka saya gak diacc. Katanya harus good looking dlu baru bisa daftar. Saya kasih bintang 1 aja dulu deh. Nanti kalo 5 tahun ke depan bisa daftar saya install lagi aplikasinya. 🤣 Padahal saya foto muka saya pake wajah datar dan penuh perjuangan karena sambil manjat tower,1,2024-09-30 23:45:24,2024,Negatif,Keamanan dan Privasi,gak bisa daftar udah kayak tetap gak bisa daftar muka saya gak diacc katanya harus good looking dlu baru bisa daftar saya kasih bintang aja dulu deh nanti kalo tahun ke depan bisa daftar saya pasang lagi aplikasinya padahal saya foto muka saya pake wajah datar dan penuh perjuangan karena sambil manjat tower
Pengguna Google,"untuk aplikasinya bagus banget bisa tf ke semua e-wallet dll. m eskipun terkadang ada beberapa kendala seperti tidak bisa tf ke gopay tapi oke kok, kendala nya hanya beberapa saat doang, pokoknya perfect deh ini aplikasinya, mksh ya",5,2024-09-27 00:59:52,2024,Positif,Fitur,untuk aplikasinya bagus banget bisa tf ke semua ewallet dll m eskipun terkadang ada beberapa kendala seperti tidak bisa tf ke gopay tapi oke kok kendala nya hanya beberapa saat doang pokoknya perfect deh ini aplikasinya mksh ya
Pengguna Google,"Great job,,!!! Semakin mudah bertransaksi digital dg seabank,, interface yg mudah dipahami dan yang lebih penting GRATIS TRANSFER dg limit besar nya itu lhoo,, what the excellent innovasion👍👍👌 jangan lupa janjinya bahwa nasabah bisa mendapatkan dan menikmati semua FASILITAS produk Seabank nya yaa",5,2024-09-23 03:39:20,2024,Positif,Kinerja/Performa,great job semakin mudah bertransaksi digital dg seabank interface yg mudah dipahami dan yang lebih penting gratis transfer dg limit besar nya itu lhoo what the ecellent innovasion jangan lupa janjinya bahwa nasabah bisa mendapatkan dan menikmati semua fasilitas produk seabank nya yaa
Pengguna Google,bagus simple n sangat mudah di fahami sistem ya..tp blm dapat mode pinjaman saja sih..selebih ya baik semua dan sukses selalu seabank,5,2024-10-07 02:08:55,2024,Positif,Keamanan dan Privasi,bagus simpel n sangat mudah di fahami sistem ya tp blm dapat mode pinjaman saja sih selebih ya baik semua dan sukses selalu seabank
Pengguna Google,"Sejauh ini masih bagus okelah ya,, tapi gw nyesel banget setelah tahu kalo Seabank tidak bekerja sama dengan Paypal T_T Jadi saldo Paypalku habis gegara adminnya jadi g bisa TF hikss.. Karena harus punya saldo minimal 10$ :')",5,2024-09-29 00:48:08,2024,Positif,Lainnya,sejauh ini masih bagus okelah ya tapi gw nyesel banget setelah tahu kalo seabank tidak bekerja sama dengan paypal t t jadi saldo paypalku habis gegara adminnya jadi g bisa tf hikss karena harus punya saldo minimal
Pengguna Google,"Males banget hubungin cs udah habis pulsa banyak tetep ga ada hasil, disuruh bolak balik telfon tapi tetep ga bisa, gimana ini pihak pengembang harap diperhatikan lagi pihak pelayanannya, saya merasa di rugikan",1,2024-10-11 09:26:37,2024,Negatif,Kinerja/Performa,males banget hubungin cs udah habis pulsa banyak tetap ga ada hasil disuruh bolak balik telfon tapi tetap ga bisa gimana ini pihak pengembang harap diperhatikan lagi pihak pelayanannya saya merasa di rugikan
Pengguna Google,"Sejauh ini sih bagus hanya saja ketika akun bermasalah, kita harus telfon ke cs yang menggunakan telefon rumah. Soalnya akun saya pernah bermasalah Harapan kedepannya bisa menyelesaikan masalah tersebut dengan menggunakan WA, IG ataupun Email",3,2024-10-07 13:50:59,2024,Netral,Fitur,sejauh ini sih bagus hanya saja ketika akun bermasalah kita harus telfon ke cs yang menggunakan telefon rumah soalnya akun saya pernah bermasalah harapan kedepannya bisa menyelesaikan masalah tersebut dengan menggunakan wa ig ataupun email
Pengguna Google,"Jangan kebanyakan verifikasi wajah ,cukup sekali sih menurut ku udah cukup ,solnya kadang di luar mau transfer harus verifikasi risih jadinya ,mohon di pertimbangkan,ya baik si buat keamanan,",3,2024-10-10 06:09:10,2024,Netral,Keamanan dan Privasi,jangan kebanyakan verifikasi wajah cukup sekali sih menurut ku udah cukup solnya kadang di luar mau transfer harus verifikasi risih jadinya mohon di pertimbangkanya baik si buat keamanan
Pengguna Google,"Topup gopay prosesnya lambat karena pakai vendor yaitu FLIP (topup lewat sea bank tapi, yang muncul di aplikasi go-pay tulisannya top up via flip), baru kalau kuota gratis nya sudah habis top up go-pay di sini mahal sekali 2.000, mending saya pakai BRI kalau kuota gratis nya sudah habis adminnya cuma 1.000",2,2024-10-02 02:35:28,2024,Negatif,Kinerja/Performa,topup gopay prosesnya lambat karena pakai vendor yaitu flip topup lewat sea bank tapi yang muncul di aplikasi gopay tulisannya top up via flip baru kalau kuota gratis nya sudah habis top up gopay di sini mahal sekali mending saya pakai bri kalau kuota gratis nya sudah habis adminnya cuma
Pengguna Google,Promo2 yg ditawarkan ke seller lewat penjualan di seller itu bohongg!!! Katanya cashback stiap penarikan saldo penjual ke sea bank..stlah diikutkan promo dan promo berakhir tidak ad cashback yg dtrma..telp ke cs berjuta2 alasannya!! IMING2 AJA SUPAYA BUKA SEABANK!! AUTO LOG OUT!,1,2024-09-19 14:34:17,2024,Negatif,Fitur,promo yg ditawarkan ke seller lewat penjualan di seller itu bohongg katanya cashback stiap penarikan saldo penjual ke sea bank stlah diikutkan promo dan promo berakhir tidak ad cashback yg dtrma telp ke cs berjuta alasannya iming aja supaya buka seabank auto log out
Pengguna Google,"buruk, saldo ilang²an Mulu, mau nominal kecil atau engga. transfer masuk Mala gak ada saldonya. segala dalam status khusus. proses lama menangani hal kaya gini.",1,2024-09-27 04:48:16,2024,Negatif,Fitur,buruk saldo ilangan mulu mau nominal kecil atau engga transfer masuk mala gak ada saldonya segala dalam status khusus proses lama menangani hal kaya gini
Pengguna Google,"Sinyal saya bagus cuma kurang stabil tapi aplikasi ga bisa masuk, tolong di perbaiki loading nya, masa sinyal kurang stabil aja ga bisa masuk",1,2024-10-08 14:51:49,2024,Negatif,Kinerja/Performa,sinyal saya bagus cuma kurang stabil tapi aplikasi ga bisa masuk tolong di perbaiki memuat nya masa sinyal kurang stabil aja ga bisa masuk
Pengguna Google,"selama pakai seabank, lancar2 saja tidak pernah ada kendala, transaksi selalu lancar, tp buat masukan aja nih, klu bisa depisito nominal nya di turunkan lagi, biar terjangkau buat semua nya, terimakasih sukses selalu",5,2024-10-09 01:38:58,2024,Positif,Kinerja/Performa,selama pakai seabank lancar saja tidak pernah ada kendala transaksi selalu lancar tp buat masukan aja nih klu bisa depisito nominal nya di turunkan lagi biar terjangkau buat semua nya teriterima kasih sukses selalu
Pengguna Google,"Mau transfer uda ubah limit ttp ga bisa jd ga bsa transfer lg,chat cs suruh ubah limit trus pasword, pdahal sudah dilakukan sudah diblgin sudah diubah malah jawabannya muter2 balik lg keubah limit kan sudahh dilakuinn",1,2024-09-30 13:31:18,2024,Negatif,Fitur,mau transfer uda ubah limit ttp ga bisa jd ga bsa transfer lgchat cs suruh ubah limit trus pasword pdahal sudah dilakukan sudah diblgin sudah diubah malah jawabannya muter balik lg keubah limit kan sudahh dilakuinn
Pengguna Google,"Aplikasi ga jelas,padahal baru download karena mau daftar sea bank,eh pas daftar melalui nomor telpon terus kode SMS nya kaga masuk masuk,giliran kode SMS nya masuk tapi bisa bisanya keterangan kode salah,situ niat bikin aplikasi ga si,kalau ga mending hapus aja deh kata gua,wkwkwsk",1,2024-09-29 05:47:57,2024,Negatif,Lainnya,aplikasi ga jelaspadahal baru unduh karena mau daftar sea bankeh pas daftar melalui nomor telpon terus kode sms nya kaga masuk masukgiliran kode sms nya masuk tapi bisa bisanya keterangan kode salahsitu niat bikin aplikasi ga sikalau ga mending hapus aja deh kata guawkwkwsk
Pengguna Google,"Saya transfer sejumlah uang menggunakan metode Qris dari kemarin pagi sampai sekarang masih dalam proses,tapi saldo sudah terpotong,nomer cs tidak dapat di hubungi,bantuanpun tidak memberi jalan keluar,tolong secepatnya di kembalikan saja dana.nya,saya sangat perlu..terimakasih",5,2024-09-29 23:35:05,2024,Positif,Kinerja/Performa,saya transfer sejumlah uang menggunakan metode qris dari kemarin pagi sampai sekarang masih dalam prosestapi saldo sudah terfotongnomer cs tidak dapat di hubungibantuanpun tidak memberi jalan keluartolong secepatnya di kembalikan saja dananyasaya sangat perlu teriterima kasih
Pengguna Google,Aplikasi nya mantap jelas simpel mudah dipahami semoga aman nyaman dan menguntungkan sesama aplagi nilai buat deposito nya keuntungan yang stabil,5,2024-10-02 07:46:51,2024,Positif,Keamanan dan Privasi,aplikasi nya mantap jelas simpel mudah dipahami semoga aman nyaman dan menguntungkan sesama aplagi nilai buat deposito nya keuntungan yang stabil
Pengguna Google,"sangat mudah untuk bertransaksi dan fitur fiturnya sangat mudah dipahami, mantab poll seabank, semoga kedepannya tambah berkembang lebih baik lagi🥰",5,2024-09-27 03:08:41,2024,Positif,Kinerja/Performa,sangat mudah untuk bertransaksi dan fitur fiturnya sangat mudah dipahami mantab poll seabank semoga kedepannya tambah berkembang lebih baik lagi
Pengguna Google,"senang makenya,mempermudah semua nya, tpi kalo lgi ada problem mau buka pun susah krna kdng apk nya suka gamau dibuka padahal jaringan lancar.",4,2024-09-22 14:36:58,2024,Positif,Kinerja/Performa,senang pakainyamempermudah semua nya tpi kalo lgi ada problem mau buka pun susah krna kdng apk nya suka gamau dibuka padahal jaringan lancar
Pengguna Google,"Kecewa sama sistem kerja seabank, habis transfer malah gak bisa login lagi payah, disuruh hubungi cs tetapi tidak bisa dihubungi, tolong ya pihak seabank komplain saya ini ditanggapi, uang saya didalam seabank masih ada uang itu untuk modal usaha saya, ini malah tidak bisa dibuka parah kecewa",1,2024-10-10 08:39:55,2024,Negatif,Kinerja/Performa,kecewa sama sistem kerja seabank habis transfer malah gak bisa masuk lagi payah disuruh hubungi cs tetapi tidak bisa dihubungi tolong ya pihak seabank komplain saya ini ditanggapi uang saya didalam seabank masih ada uang itu untuk modal usaha saya ini malah tidak bisa dibuka parah kecewa
Pengguna Google,"Baru pertama Semoga Amanah dan sesuai dengan Apa yg di janjikan SeaBank, Untuk Nasabah. untuk saat ini belum ada kendala Atau bug. Yuuk.... yg belum silakan di unduh, agar Transaksi lebih mudah Gunakan SeaBank Untuk SeaBank Semoga Kedepanya untuk lebih mengutamakan dn menjaga keamanan dana nasabahnya",5,2024-10-03 19:21:38,2024,Positif,Keamanan dan Privasi,baru pertama semoga amanah dan sesuai dengan apa yg di janjikan seabank untuk nasabah untuk saat ini belum ada kendala atau bug yuuk yg belum silakan di unduh agar transaksi lebih mudah gunakan seabank untuk seabank semoga kedepanya untuk lebih mengutamakan dn menjaga keamanan dana nasabahnya
Pengguna Google,Tadi pagi ada pembayaran ke shopee tapi saya tidak ada transaksi dengan nominal tersebut. Lapor ke CS malah tidak ada solusi. Uang saya di seabank tolong dikembalikan. Cek saja riwayat transaksi shopee saya,1,2024-10-10 12:08:01,2024,Negatif,Kinerja/Performa,tadi pagi ada pembayaran ke shopee tapi saya tidak ada transaksi dengan nominal tersebut lapor ke cs malah tidak ada solusi uang saya di seabank tolong dikembalikan cek saja riwayat transaksi shopee saya
Pengguna Google,Aplikasi yang mengecewakan masak saya brusn top up ke gopay dri sea bank masih di proses..dan uang juga gak masuk ke rekening gopay sya tp uang dri sea bank ny 39.500 dh berkurang tp gk masuk* ke gopay. Gmn sih tlong perbaiki kn jdinya duit saya hilang,2,2024-09-30 06:51:48,2024,Negatif,Fitur,aplikasi yang mengecewakan masak saya brusn top up ke gopay dri sea bank masih di proses dan uang juga gak masuk ke rekening gopay sya tp uang dri sea bank ny dh berkurang tp gk masuk ke gopay gmn sih tlong perbaiki kn jdinya uang saya hilang
Pengguna Google,Aplikasi scam.. Setor 2 x transaksi yg masuk ke rekening hanya sekali.. Scan qris sudah sebulan masih di peoses... Lapor ke cs dapat hasil yg gak masuk akal... Pasti scam ini..,1,2024-09-29 19:05:24,2024,Negatif,Kinerja/Performa,aplikasi scam setor transaksi yg masuk ke rekening hanya sekali scan qris sudah sebulan masih di peoses lapor ke cs dapat hasil yg gak masuk akal pasti scam ini
Pengguna Google,cepat prosesnya. dan bnyk banget kuota gratisannya sampe 100 x dlm sebulan. baru ini bank digital yg berkomitmen tinggi dan memberikan pelayanan dgn sangat baik. terimakasih,5,2024-10-02 05:57:06,2024,Positif,Kinerja/Performa,cepat prosesnya dan bnyk banget kuota gratisannya sampe dlm sebulan baru ini bank digital yg berkomitmen tinggi dan memberikan pelayanan dgn sangat baik teriterima kasih
Pengguna Google,"transaksi mudah, gratis ke semua bank, gratis transaksi apapun. Call Center nya ramah, cepat dan tanggap. pertahankan terus SeaBank. Dbest pokoknya 🥳🥰",5,2024-10-03 23:22:58,2024,Positif,Kinerja/Performa,transaksi mudah gratis ke semua bank gratis transaksi apapun call center nya ramah cepat dan tanggap pertahankan terus seabank dbest pokoknya
Pengguna Google,"Aplikasi nya pertamanya bagus gak sampe 1 menit tapi telakir saya nelanfer tulisan nya di peroses terus dan saldo saya sudah berkurang ,sudah 2 hari gak selesai selesai mohon segera di perbaiki",1,2024-10-03 18:52:56,2024,Negatif,Keamanan dan Privasi,aplikasi nya pertamanya bagus gak sampe menit tapi telakir saya nelanfer tulisan nya di proses terus dan saldo saya sudah berkurang sudah hari gak selesai selesai mohon segera di perbaiki
Pengguna Google,"aplikasi nya mantap,sangat membantu dalam transaksi pribadi,dan melakukan tabungan atau investasi pribadi.semoga semakin baik untuk kedepan nya mantap josss sea bankk!!! 🤗🤗",5,2024-10-06 06:54:06,2024,Positif,Kinerja/Performa,aplikasi nya mantapsangat membantu dalam transaksi pribadidan melakukan tabungan atau investasi pribadisemoga semakin baik untuk kedepan nya mantap joss sea bankk
Pengguna Google,"Kenapa pas verifikasi muka loading nya lama,gw tungguin malah sesi berakhir dan disuruh nunggu lagi?apakah ini kesalahan aplikasi? padahal sinyal saya bagus",2,2024-10-01 23:04:20,2024,Negatif,Keamanan dan Privasi,kenapa pas verifikasi muka memuat nya lamagw tunggu malah sesi berakhir dan disuruh nunggu lagi apakah ini kesalahan aplikasi padahal sinyal saya bagus
